id_sprzedaz,id_sklep,id_dokumentsprzedazy,ilosc_produktu,id_produkt
1003873,35498,1111113158,7,1011298
1003874,52372,1111113159,1,1011233
1003875,54968,1111113160,4,1011314
1003876,45882,1111113161,5,1011148
1003877,31604,1111111323,4,1011151
1003878,31604,1111111323,3,1011165
1003879,31604,1111111323,10,1011113
1003880,31604,1111111323,2,1011274
1003881,31604,1111111323,10,1011297
1003882,31604,1111111323,7,1011243
1003883,31604,1111111323,9,1011139
1003884,31604,1111111323,6,1011146
1003885,31604,1111111323,8,1011323
1003886,53670,1111113162,9,1011292
1003887,13432,1111113163,8,1011185
1003888,19922,1111113164,10,1011238
1003889,25114,1111113165,2,1011210
1003890,23816,1111113166,1,1011250
1003891,36796,1111113167,2,1011262
1003892,12134,1111113168,7,1011281
1003893,34200,1111113169,9,1011168
1003894,48478,1111113170,6,1011213
1003895,22518,1111113171,2,1011268
1003896,38094,1111113172,2,1011125
1003897,32902,1111113173,10,1011123
1003898,49776,1111113174,6,1011129
1003899,14730,1111111324,10,1011186
1003900,14730,1111111324,9,1011140
1003901,14730,1111111324,5,1011283
1003902,14730,1111111324,5,1011257
1003903,14730,1111111324,10,1011227
1003904,14730,1111111324,2,1011218
1003905,14730,1111111324,2,1011181
1003906,14730,1111111324,7,1011312
1003907,14730,1111111324,3,1011286
1003908,29008,1111113175,1,1011263
1003909,30306,1111113176,5,1011293
1003910,16028,1111113177,8,1011295
1003911,27710,1111113178,5,1011307
1003912,44584,1111113179,10,1011275
1003913,35498,1111113180,8,1011311
1003914,52372,1111113181,9,1011161
1003915,54968,1111113182,1,1011202
1003916,45882,1111113183,6,1011322
1003917,31604,1111113184,5,1011141
1003918,47180,1111113185,8,1011221
1003919,26412,1111111325,4,1011240
1003920,26412,1111111325,6,1011191
1003921,26412,1111111325,4,1011326
1003922,26412,1111111325,10,1011204
1003923,26412,1111111325,7,1011320
1003924,26412,1111111325,8,1011142
1003925,26412,1111111325,6,1011206
1003926,26412,1111111325,4,1011189
1003927,35498,1111113186,2,1011256
1003928,45882,1111113187,5,1011159
1003929,54968,1111113188,6,1011188
1003930,30306,1111113189,3,1011223
1003931,47180,1111113190,10,1011158
1003932,53670,1111113191,7,1011154
1003933,13432,1111113192,8,1011267
1003934,36796,1111113193,9,1011164
1003935,38094,1111113194,3,1011197
1003936,39392,1111113195,6,1011112
1003937,49776,1111113196,8,1011325
1003938,18624,1111113197,9,1011131
1003939,44584,1111113198,6,1011172
1003940,21220,1111113199,4,1011162
1003941,51074,1111113200,4,1011149
1003942,40690,1111111326,5,1011180
1003943,40690,1111111326,7,1011229
1003944,40690,1111111326,10,1011230
1003945,40690,1111111326,10,1011134
1003946,40690,1111111326,1,1011277
1003947,40690,1111111326,6,1011212
1003948,40690,1111111326,10,1011135
1003949,40690,1111111326,4,1011242
1003950,40690,1111111326,1,1011226
1003951,35498,1111113201,3,1011319
1003952,52372,1111113202,9,1011137
1003953,54968,1111113203,2,1011291
1003954,45882,1111113204,9,1011280
1003955,31604,1111111327,3,1011127
1003956,31604,1111111327,1,1011190
1003957,31604,1111111327,3,1011310
1003958,31604,1111111327,3,1011246
1003959,31604,1111111327,4,1011259
1003960,31604,1111111327,5,1011126
1003961,31604,1111111327,2,1011176
1003962,31604,1111111327,9,1011315
1003963,31604,1111111327,7,1011155
1003964,53670,1111113205,2,1011300
1003965,13432,1111113206,7,1011270
1003966,19922,1111113207,7,1011258
1003967,25114,1111113208,2,1011313
1003968,23816,1111113209,2,1011290
1003969,36796,1111113210,4,1011171
1003970,12134,1111113211,8,1011304
1003971,34200,1111113212,8,1011187
1003972,48478,1111113213,8,1011196
1003973,22518,1111113214,1,1011232
1003974,38094,1111113215,6,1011269
1003975,32902,1111113216,4,1011214
1003976,49776,1111113217,8,1011157
1003977,14730,1111113218,8,1011228
1003978,21220,1111113219,7,1011201
1003979,51074,1111113220,10,1011119
1003980,40690,1111111328,7,1011184
1003981,40690,1111111328,2,1011241
1003982,40690,1111111328,9,1011299
1003983,40690,1111111328,10,1011234
1003984,40690,1111111328,8,1011143
1003985,40690,1111111328,5,1011225
1003986,40690,1111111328,9,1011199
1003987,40690,1111111328,3,1011294
1003988,40690,1111111328,6,1011114
1003989,35498,1111113221,5,1011220
1003990,52372,1111113222,8,1011219
1003991,54968,1111113223,8,1011128
1003992,45882,1111113224,5,1011316
1003993,31604,1111111329,5,1011247
1003994,31604,1111111329,7,1011194
1003995,31604,1111111329,3,1011215
1003996,31604,1111111329,4,1011248
1003997,31604,1111111329,7,1011309
1003998,31604,1111111329,5,1011231
1003999,31604,1111111329,10,1011166
1004000,31604,1111111329,6,1011252
1004001,31604,1111111329,7,1011261
1004002,53670,1111113225,6,1011207
1004003,13432,1111113226,8,1011147
1004004,19922,1111113227,2,1011182
1004005,25114,1111113228,2,1011170
1004006,23816,1111113229,8,1011111
1004007,36796,1111113230,8,1011160
1004008,12134,1111113231,7,1011200
1004009,34200,1111113232,1,1011144
1004010,48478,1111113233,3,1011153
1004011,22518,1111113234,2,1011260
1004012,38094,1111113235,10,1011285
1004013,32902,1111113236,1,1011224
1004014,49776,1111113237,7,1011276
1004015,14730,1111111330,8,1011195
1004016,14730,1111111330,7,1011254
1004017,14730,1111111330,9,1011117
1004018,14730,1111111330,5,1011255
1004019,14730,1111111330,4,1011116
1004020,14730,1111111330,5,1011302
1004021,14730,1111111330,7,1011145
1004022,14730,1111111330,8,1011156
1004023,14730,1111111330,6,1011271
1004024,29008,1111113238,4,1011198
1004025,30306,1111113239,5,1011237
1004026,16028,1111113240,6,1011308
1004027,27710,1111113241,10,1011164
1004028,44584,1111113242,2,1011274
1004029,35498,1111113243,6,1011220
1004030,52372,1111113244,4,1011223
1004031,54968,1111113245,1,1011171
1004032,45882,1111113246,6,1011189
1004033,31604,1111113247,8,1011227
1004034,47180,1111113248,4,1011305
1004035,26412,1111111331,9,1011192
1004036,26412,1111111331,5,1011299
1004037,26412,1111111331,8,1011150
1004038,26412,1111111331,9,1011123
1004039,26412,1111111331,6,1011275
1004040,26412,1111111331,3,1011201
1004041,26412,1111111331,7,1011286
1004042,26412,1111111331,5,1011224
1004043,35498,1111113249,8,1011174
1004044,45882,1111113250,10,1011294
1004045,54968,1111113251,4,1011112
1004046,30306,1111113252,6,1011229
1004047,47180,1111113253,8,1011163
1004048,53670,1111113254,1,1011116
1004049,13432,1111113255,2,1011237
1004050,36796,1111113256,7,1011247
1004051,38094,1111113257,2,1011252
1004052,39392,1111113258,8,1011302
1004053,49776,1111113259,8,1011139
1004054,18624,1111113260,1,1011129
1004055,44584,1111113261,3,1011113
1004056,17326,1111111332,7,1011315
1004057,17326,1111111332,10,1011183
1004058,17326,1111111332,8,1011185
1004059,17326,1111111332,6,1011166
1004060,17326,1111111332,7,1011178
1004061,17326,1111111332,6,1011265
1004062,21220,1111113262,1,1011144
1004063,40690,1111113263,3,1011298
1004064,41988,1111113264,10,1011300
1004065,26412,1111113265,9,1011246
1004066,14730,1111111333,4,1011187
1004067,14730,1111111333,8,1011200
1004068,14730,1111111333,2,1011197
1004069,14730,1111111333,4,1011242
1004070,16028,1111113266,7,1011162
1004071,27710,1111113267,1,1011184
1004072,12134,1111113268,8,1011170
1004073,34200,1111113269,9,1011117
1004074,32902,1111111334,2,1011244
1004075,32902,1111111334,7,1011323
1004076,32902,1111111334,10,1011156
1004077,32902,1111111334,1,1011264
1004078,32902,1111111334,1,1011167
1004079,32902,1111111334,4,1011260
1004080,32902,1111111334,1,1011241
1004081,32902,1111111334,9,1011258
1004082,32902,1111111334,1,1011269
1004083,32902,1111111334,5,1011285
1004084,32902,1111111334,3,1011138
1004085,32902,1111111334,9,1011266
1004086,32902,1111111334,7,1011270
1004087,32902,1111111334,5,1011206
1004088,32902,1111111334,5,1011289
1004089,32902,1111111334,6,1011196
1004090,32902,1111111334,1,1011216
1004091,32902,1111111334,9,1011205
1004092,32902,1111111334,1,1011161
1004093,32902,1111111334,5,1011124
1004094,32902,1111111334,9,1011230
1004095,32902,1111111334,7,1011295
1004096,32902,1111111334,4,1011176
1004097,32902,1111111334,8,1011261
1004098,32902,1111111334,9,1011198
1004099,32902,1111111334,5,1011165
1004100,32902,1111111334,6,1011221
1004101,32902,1111111334,3,1011120
1004102,32902,1111111334,9,1011211
1004103,32902,1111111334,8,1011157
1004104,32902,1111111334,2,1011273
1004105,32902,1111111334,8,1011317
1004106,32902,1111111334,9,1011180
1004107,32902,1111111334,1,1011214
1004108,32902,1111111334,4,1011182
1004109,32902,1111111334,7,1011208
1004110,32902,1111111334,6,1011314
1004111,32902,1111111334,2,1011191
1004112,32902,1111111334,2,1011132
1004113,32902,1111111334,1,1011119
1004114,32902,1111111334,8,1011135
1004115,32902,1111111334,10,1011280
1004116,32902,1111111334,1,1011283
1004117,32902,1111111334,2,1011131
1004118,32902,1111111334,1,1011148
1004119,32902,1111111334,5,1011256
1004120,32902,1111111334,4,1011288
1004121,32902,1111111334,9,1011319
1004122,14730,1111113270,2,1011253
1004123,54968,1111113271,7,1011240
1004124,40690,1111113272,7,1011306
1004125,44584,1111113273,7,1011136
1004126,35498,1111113274,1,1011172
1004127,23816,1111113275,6,1011321
1004128,49776,1111113276,8,1011297
1004129,29008,1111113277,10,1011125
1004130,18624,1111113278,7,1011322
1004131,21220,1111113279,3,1011127
1004132,45882,1111113280,1,1011278
1004133,53670,1111113281,4,1011134
1004134,22518,1111113282,2,1011141
1004135,30306,1111113283,1,1011225
1004136,32902,1111113284,5,1011231
1004137,12134,1111113285,2,1011251
1004138,25114,1111113286,9,1011263
1004139,19922,1111113287,8,1011194
1004140,47180,1111113288,9,1011195
1004141,26412,1111113289,1,1011118
1004142,41988,1111113290,6,1011179
1004143,16028,1111113291,5,1011257
1004144,13432,1111113292,7,1011142
1004145,38094,1111111335,4,1011311
1004146,38094,1111111335,8,1011126
1004147,38094,1111111335,6,1011154
1004148,38094,1111111335,5,1011153
1004149,38094,1111111335,9,1011284
1004150,38094,1111111335,9,1011312
1004151,38094,1111111335,2,1011313
1004152,38094,1111111335,7,1011320
1004153,38094,1111111335,5,1011249
1004154,31604,1111113293,2,1011308
1004155,43286,1111111336,1,1011175
1004156,43286,1111111336,3,1011155
1004157,43286,1111111336,4,1011168
1004158,43286,1111111336,3,1011122
1004159,43286,1111111336,8,1011287
1004160,43286,1111111336,4,1011115
1004161,43286,1111111336,8,1011267
1004162,43286,1111111336,1,1011128
1004163,43286,1111111336,9,1011152
1004164,43286,1111111336,2,1011173
1004165,43286,1111111336,4,1011217
1004166,14730,1111113294,4,1011234
1004167,54968,1111113295,2,1011282
1004168,40690,1111113296,1,1011259
1004169,44584,1111113297,2,1011169
1004170,35498,1111111337,10,1011293
1004171,35498,1111111337,3,1011133
1004172,35498,1111111337,1,1011301
1004173,35498,1111111337,10,1011213
1004174,35498,1111111337,5,1011325
1004175,35498,1111111337,1,1011143
1004176,35498,1111111337,1,1011292
1004177,35498,1111111337,2,1011262
1004178,35498,1111111337,2,1011114
1004179,35498,1111111337,10,1011233
1004180,35498,1111111337,8,1011158
1004181,12134,1111113298,4,1011309
1004182,25114,1111113299,4,1011177
1004183,19922,1111113300,2,1011316
1004184,47180,1111113301,5,1011276
1004185,26412,1111113302,4,1011140
1004186,41988,1111113303,5,1011291
1004187,16028,1111113304,6,1011272
1004188,13432,1111111338,9,1011271
1004189,13432,1111111338,8,1011250
1004190,13432,1111111338,3,1011151
1004191,13432,1111111338,5,1011210
1004192,13432,1111111338,10,1011215
1004193,13432,1111111338,2,1011130
1004194,13432,1111111338,10,1011222
1004195,39392,1111113305,1,1011238
1004196,36796,1111113306,1,1011190
1004197,51074,1111113307,9,1011304
1004198,31604,1111113308,10,1011255
1004199,43286,1111111339,8,1011268
1004200,43286,1111111339,3,1011310
1004201,43286,1111111339,5,1011188
1004202,43286,1111111339,9,1011232
1004203,43286,1111111339,3,1011147
1004204,43286,1111111339,1,1011186
1004205,43286,1111111339,4,1011281
1004206,43286,1111111339,5,1011307
1004207,43286,1111111339,5,1011277
1004208,27710,1111113309,7,1011199
1004209,53670,1111113310,1,1011207
1004210,47180,1111113311,1,1011235
1004211,16028,1111113312,10,1011193
1004212,54968,1111113313,4,1011248
1004213,23816,1111113314,2,1011245
1004214,49776,1111113315,6,1011203
1004215,40690,1111113316,6,1011145
1004216,44584,1111113317,1,1011324
1004217,34200,1111113318,8,1011209
1004218,21220,1111111340,8,1011218
1004219,21220,1111111340,8,1011137
1004220,21220,1111111340,10,1011254
1004221,21220,1111111340,8,1011239
1004222,21220,1111111340,1,1011111
1004223,21220,1111111340,8,1011236
1004224,21220,1111111340,9,1011318
1004225,21220,1111111340,8,1011204
1004226,21220,1111111340,3,1011159
1004227,12134,1111113319,1,1011181
1004228,41988,1111113320,5,1011149
1004229,51074,1111113321,5,1011226
1004230,25114,1111113322,2,1011296
1004231,13432,1111113323,3,1011243
1004232,38094,1111113324,9,1011121
1004233,35498,1111113325,1,1011212
1004234,29008,1111113326,10,1011160
1004235,36796,1111113327,2,1011290
1004236,31604,1111113328,4,1011279
1004237,14730,1111111341,6,1011219
1004238,14730,1111111341,2,1011303
1004239,14730,1111111341,9,1011146
1004240,14730,1111111341,9,1011228
1004241,14730,1111111341,1,1011326
1004242,14730,1111111341,9,1011202
1004243,27710,1111113329,9,1011290
1004244,53670,1111113330,1,1011205
1004245,47180,1111113331,6,1011142
1004246,16028,1111113332,9,1011213
1004247,54968,1111113333,4,1011309
1004248,23816,1111113334,5,1011117
1004249,49776,1111113335,10,1011245
1004250,40690,1111113336,10,1011300
1004251,44584,1111113337,2,1011143
1004252,34200,1111113338,7,1011171
1004253,21220,1111113339,7,1011272
1004254,30306,1111111342,6,1011178
1004255,30306,1111111342,8,1011265
1004256,30306,1111111342,6,1011303
1004257,30306,1111111342,4,1011252
1004258,30306,1111111342,2,1011301
1004259,30306,1111111342,10,1011308
1004260,30306,1111111342,9,1011239
1004261,18624,1111113340,4,1011186
1004262,12134,1111113341,9,1011219
1004263,41988,1111113342,10,1011278
1004264,51074,1111113343,4,1011196
1004265,25114,1111113344,4,1011191
1004266,13432,1111113345,1,1011259
1004267,38094,1111111343,7,1011166
1004268,38094,1111111343,8,1011206
1004269,38094,1111111343,6,1011282
1004270,38094,1111111343,7,1011158
1004271,38094,1111111343,5,1011187
1004272,14730,1111113346,2,1011226
1004273,32902,1111113347,10,1011144
1004274,52372,1111113348,1,1011225
1004275,22518,1111113349,3,1011164
1004276,19922,1111111344,6,1011112
1004277,19922,1111111344,1,1011165
1004278,19922,1111111344,6,1011181
1004279,19922,1111111344,10,1011228
1004280,19922,1111111344,6,1011274
1004281,19922,1111111344,7,1011230
1004282,19922,1111111344,9,1011118
1004283,19922,1111111344,10,1011277
1004284,19922,1111111344,5,1011114
1004285,19922,1111111344,2,1011243
1004286,19922,1111111344,8,1011248
1004287,19922,1111111344,4,1011139
1004288,19922,1111111344,6,1011229
1004289,19922,1111111344,4,1011148
1004290,27710,1111113350,1,1011190
1004291,40690,1111113351,9,1011209
1004292,22518,1111113352,1,1011132
1004293,17326,1111113353,6,1011251
1004294,36796,1111113354,1,1011310
1004295,34200,1111113355,1,1011138
1004296,48478,1111113356,3,1011134
1004297,38094,1111113357,2,1011137
1004298,51074,1111113358,8,1011211
1004299,45882,1111113359,10,1011208
1004300,21220,1111113360,10,1011183
1004301,49776,1111111345,2,1011180
1004302,49776,1111111345,2,1011163
1004303,30306,1111113361,3,1011156
1004304,32902,1111113362,1,1011127
1004305,26412,1111113363,10,1011235
1004306,13432,1111113364,10,1011298
1004307,35498,1111113365,8,1011261
1004308,52372,1111111346,4,1011296
1004309,52372,1111111346,4,1011204
1004310,52372,1111111346,6,1011262
1004311,52372,1111111346,3,1011237
1004312,52372,1111111346,1,1011307
1004313,52372,1111111346,9,1011241
1004314,52372,1111111346,10,1011194
1004315,14730,1111113366,9,1011270
1004316,25114,1111113367,3,1011304
1004317,18624,1111113368,10,1011125
1004318,31604,1111113369,8,1011306
1004319,53670,1111113370,10,1011153
1004320,16028,1111113371,10,1011288
1004321,39392,1111113372,9,1011315
1004322,29008,1111113373,1,1011297
1004323,19922,1111111347,10,1011188
1004324,19922,1111111347,2,1011280
1004325,19922,1111111347,4,1011238
1004326,19922,1111111347,10,1011242
1004327,19922,1111111347,3,1011126
1004328,19922,1111111347,9,1011244
1004329,19922,1111111347,7,1011221
1004330,27710,1111113374,1,1011319
1004331,40690,1111113375,8,1011175
1004332,22518,1111113376,5,1011285
1004333,17326,1111113377,4,1011325
1004334,36796,1111113378,3,1011271
1004335,34200,1111113379,4,1011169
1004336,48478,1111113380,10,1011320
1004337,38094,1111113381,6,1011218
1004338,51074,1111113382,1,1011266
1004339,45882,1111113383,1,1011152
1004340,21220,1111113384,8,1011207
1004341,49776,1111113385,3,1011199
1004342,44584,1111113386,1,1011136
1004343,30306,1111113387,3,1011154
1004344,32902,1111113388,3,1011131
1004345,26412,1111113389,2,1011312
1004346,13432,1111113390,5,1011161
1004347,35498,1111113391,9,1011135
1004348,52372,1111113392,2,1011294
1004349,54968,1111113393,1,1011222
1004350,43286,1111113394,9,1011281
1004351,41988,1111113395,10,1011326
1004352,47180,1111113396,1,1011220
1004353,23816,1111111348,10,1011200
1004354,23816,1111111348,6,1011311
1004355,23816,1111111348,2,1011168
1004356,23816,1111111348,5,1011291
1004357,18624,1111113397,3,1011314
1004358,31604,1111113398,4,1011215
1004359,53670,1111113399,3,1011130
1004360,16028,1111113400,8,1011141
1004361,39392,1111113401,6,1011124
1004362,29008,1111111349,7,1011172
1004363,29008,1111111349,1,1011210
1004364,29008,1111111349,10,1011119
1004365,29008,1111111349,8,1011255
1004366,29008,1111111349,1,1011193
1004367,29008,1111111349,4,1011201
1004368,29008,1111111349,9,1011302
1004369,29008,1111111349,4,1011289
1004370,41988,1111113402,9,1011173
1004371,53670,1111111350,10,1011258
1004372,53670,1111111350,6,1011128
1004373,53670,1111111350,6,1011317
1004374,53670,1111111350,2,1011189
1004375,53670,1111111350,4,1011123
1004376,53670,1111111350,7,1011150
1004377,53670,1111111350,1,1011249
1004378,53670,1111111350,4,1011155
1004379,53670,1111111350,8,1011299
1004380,32902,1111113403,2,1011129
1004381,23816,1111113404,2,1011185
1004382,14730,1111113405,8,1011202
1004383,17326,1111113406,5,1011184
1004384,21220,1111111351,6,1011283
1004385,21220,1111111351,4,1011246
1004386,21220,1111111351,4,1011316
1004387,21220,1111111351,1,1011212
1004388,21220,1111111351,10,1011275
1004389,21220,1111111351,9,1011284
1004390,21220,1111111351,9,1011287
1004391,21220,1111111351,4,1011145
1004392,21220,1111111351,10,1011160
1004393,21220,1111111351,7,1011227
1004394,21220,1111111351,3,1011192
1004395,21220,1111111351,2,1011146
1004396,21220,1111111351,1,1011305
1004397,21220,1111111351,7,1011159
1004398,49776,1111113407,2,1011267
1004399,44584,1111113408,9,1011217
1004400,16028,1111111352,9,1011254
1004401,16028,1111111352,8,1011115
1004402,16028,1111111352,5,1011324
1004403,16028,1111111352,1,1011247
1004404,16028,1111111352,2,1011203
1004405,16028,1111111352,4,1011260
1004406,16028,1111111352,1,1011182
1004407,16028,1111111352,6,1011234
1004408,41988,1111111353,1,1011276
1004409,41988,1111111353,9,1011268
1004410,41988,1111111353,4,1011214
1004411,41988,1111111353,5,1011292
1004412,40690,1111113409,10,1011286
1004413,45882,1111113410,3,1011257
1004414,27710,1111113411,9,1011256
1004415,19922,1111113412,10,1011253
1004416,47180,1111113413,10,1011113
1004417,18624,1111113414,10,1011216
1004418,32902,1111113415,10,1011198
1004419,23816,1111113416,9,1011174
1004420,14730,1111113417,1,1011240
1004421,17326,1111113418,9,1011167
1004422,21220,1111113419,1,1011295
1004423,36796,1111113420,3,1011223
1004424,43286,1111113421,6,1011224
1004425,48478,1111113422,5,1011170
1004426,30306,1111111354,7,1011177
1004427,30306,1111111354,10,1011264
1004428,30306,1111111354,4,1011176
1004429,30306,1111111354,1,1011120
1004430,30306,1111111354,7,1011157
1004431,30306,1111111354,6,1011273
1004432,35498,1111113423,9,1011279
1004433,52372,1111113424,7,1011121
1004434,34200,1111113425,1,1011293
1004435,51074,1111113426,3,1011116
1004436,49776,1111113427,9,1011122
1004437,44584,1111113428,10,1011263
1004438,16028,1111111355,10,1011140
1004439,16028,1111111355,6,1011133
1004440,16028,1111111355,7,1011233
1004441,16028,1111111355,1,1011151
1004442,16028,1111111355,1,1011313
1004443,16028,1111111355,1,1011232
1004444,16028,1111111355,5,1011197
1004445,39392,1111111356,10,1011321
1004446,39392,1111111356,9,1011195
1004447,39392,1111111356,4,1011111
1004448,39392,1111111356,8,1011147
1004449,39392,1111111356,8,1011236
1004450,39392,1111111356,1,1011231
1004451,53670,1111113429,10,1011162
1004452,30306,1111113430,4,1011322
1004453,25114,1111113431,2,1011250
1004454,36796,1111113432,8,1011318
1004455,22518,1111113433,6,1011269
1004456,32902,1111113434,8,1011179
1004457,45882,1111113435,6,1011149
1004458,51074,1111113436,5,1011323
1004459,35498,1111111357,8,1011244
1004460,35498,1111111357,5,1011320
1004461,35498,1111111357,8,1011219
1004462,35498,1111111357,4,1011150
1004463,14730,1111113437,1,1011293
1004464,31604,1111113438,9,1011262
1004465,29008,1111113439,2,1011122
1004466,23816,1111113440,2,1011278
1004467,52372,1111113441,9,1011112
1004468,47180,1111113442,4,1011268
1004469,26412,1111113443,3,1011216
1004470,40690,1111111358,9,1011277
1004471,40690,1111111358,2,1011198
1004472,40690,1111111358,6,1011118
1004473,40690,1111111358,6,1011137
1004474,40690,1111111358,1,1011194
1004475,40690,1111111358,3,1011183
1004476,40690,1111111358,5,1011152
1004477,19922,1111113444,1,1011170
1004478,43286,1111111359,1,1011252
1004479,43286,1111111359,3,1011164
1004480,43286,1111111359,6,1011239
1004481,43286,1111111359,4,1011156
1004482,43286,1111111359,3,1011190
1004483,43286,1111111359,7,1011141
1004484,43286,1111111359,6,1011207
1004485,43286,1111111359,5,1011313
1004486,43286,1111111359,9,1011158
1004487,43286,1111111359,9,1011243
1004488,43286,1111111359,10,1011238
1004489,43286,1111111359,10,1011264
1004490,43286,1111111359,3,1011179
1004491,43286,1111111359,4,1011175
1004492,43286,1111111359,10,1011195
1004493,43286,1111111359,2,1011111
1004494,43286,1111111359,4,1011233
1004495,43286,1111111359,9,1011140
1004496,43286,1111111359,4,1011205
1004497,43286,1111111359,8,1011267
1004498,43286,1111111359,4,1011223
1004499,43286,1111111359,9,1011119
1004500,43286,1111111359,3,1011246
1004501,43286,1111111359,10,1011192
1004502,43286,1111111359,10,1011188
1004503,43286,1111111359,1,1011316
1004504,43286,1111111359,8,1011303
1004505,43286,1111111359,2,1011236
1004506,43286,1111111359,8,1011206
1004507,43286,1111111359,5,1011319
1004508,43286,1111111359,2,1011290
1004509,43286,1111111359,10,1011185
1004510,43286,1111111359,1,1011117
1004511,43286,1111111359,7,1011285
1004512,43286,1111111359,1,1011218
1004513,43286,1111111359,1,1011322
1004514,43286,1111111359,5,1011283
1004515,43286,1111111359,3,1011125
1004516,43286,1111111359,1,1011296
1004517,43286,1111111359,9,1011168
1004518,49776,1111113445,4,1011310
1004519,34200,1111113446,5,1011163
1004520,22518,1111111360,4,1011200
1004521,22518,1111111360,10,1011167
1004522,22518,1111111360,3,1011318
1004523,22518,1111111360,2,1011162
1004524,22518,1111111360,8,1011228
1004525,22518,1111111360,8,1011169
1004526,22518,1111111360,9,1011120
1004527,32902,1111113447,5,1011289
1004528,25114,1111113448,5,1011203
1004529,30306,1111113449,1,1011250
1004530,44584,1111113450,8,1011149
1004531,47180,1111113451,7,1011241
1004532,43286,1111111361,5,1011276
1004533,43286,1111111361,5,1011309
1004534,43286,1111111361,9,1011221
1004535,43286,1111111361,9,1011177
1004536,43286,1111111361,6,1011272
1004537,43286,1111111361,7,1011129
1004538,43286,1111111361,1,1011325
1004539,43286,1111111361,10,1011165
1004540,35498,1111113452,4,1011245
1004541,18624,1111113453,9,1011209
1004542,48478,1111113454,2,1011286
1004543,45882,1111113455,1,1011147
1004544,16028,1111113456,5,1011172
1004545,40690,1111113457,6,1011323
1004546,13432,1111113458,1,1011279
1004547,19922,1111111362,8,1011160
1004548,19922,1111111362,1,1011166
1004549,52372,1111113459,4,1011230
1004550,38094,1111113460,2,1011315
1004551,21220,1111111363,6,1011299
1004552,21220,1111111363,2,1011256
1004553,21220,1111111363,1,1011298
1004554,21220,1111111363,9,1011260
1004555,21220,1111111363,9,1011176
1004556,21220,1111111363,5,1011270
1004557,21220,1111111363,6,1011217
1004558,21220,1111111363,7,1011273
1004559,49776,1111113461,6,1011312
1004560,34200,1111113462,3,1011305
1004561,22518,1111113463,8,1011259
1004562,39392,1111113464,4,1011180
1004563,51074,1111113465,10,1011280
1004564,29008,1111113466,6,1011248
1004565,26412,1111113467,5,1011189
1004566,41988,1111113468,4,1011157
1004567,31604,1111113469,4,1011294
1004568,32902,1111111364,8,1011220
1004569,32902,1111111364,8,1011307
1004570,32902,1111111364,4,1011275
1004571,32902,1111111364,1,1011123
1004572,32902,1111111364,2,1011295
1004573,32902,1111111364,3,1011201
1004574,32902,1111111364,2,1011266
1004575,32902,1111111364,1,1011159
1004576,32902,1111111364,7,1011211
1004577,32902,1111111364,1,1011237
1004578,32902,1111111364,7,1011324
1004579,17326,1111113470,9,1011291
1004580,23816,1111113471,8,1011314
1004581,35498,1111113472,4,1011302
1004582,18624,1111113473,4,1011257
1004583,48478,1111113474,4,1011184
1004584,45882,1111113475,9,1011234
1004585,16028,1111111365,9,1011231
1004586,16028,1111111365,1,1011148
1004587,16028,1111111365,1,1011210
1004588,16028,1111111365,9,1011263
1004589,16028,1111111365,2,1011178
1004590,16028,1111111365,7,1011126
1004591,16028,1111111365,3,1011113
1004592,16028,1111111365,9,1011254
1004593,16028,1111111365,1,1011287
1004594,16028,1111111365,9,1011251
1004595,16028,1111111365,1,1011146
1004596,16028,1111111365,5,1011199
1004597,16028,1111111365,9,1011154
1004598,16028,1111111365,8,1011301
1004599,49776,1111113476,2,1011144
1004600,34200,1111113477,8,1011204
1004601,22518,1111113478,6,1011197
1004602,39392,1111113479,9,1011182
1004603,51074,1111111366,4,1011186
1004604,51074,1111111366,3,1011124
1004605,51074,1111111366,7,1011213
1004606,51074,1111111366,5,1011212
1004607,51074,1111111366,8,1011306
1004608,51074,1111111366,1,1011265
1004609,51074,1111111366,6,1011326
1004610,51074,1111111366,10,1011187
1004611,51074,1111111366,9,1011114
1004612,51074,1111111366,2,1011174
1004613,51074,1111111366,6,1011229
1004614,36796,1111113480,7,1011255
1004615,14730,1111113481,6,1011300
1004616,54968,1111113482,8,1011227
1004617,27710,1111111367,7,1011143
1004618,27710,1111111367,1,1011121
1004619,27710,1111111367,1,1011308
1004620,23816,1111113483,7,1011288
1004621,35498,1111113484,8,1011139
1004622,18624,1111113485,10,1011138
1004623,48478,1111111368,5,1011133
1004624,48478,1111111368,4,1011232
1004625,48478,1111111368,5,1011135
1004626,48478,1111111368,4,1011202
1004627,48478,1111111368,2,1011142
1004628,48478,1111111368,9,1011281
1004629,53670,1111113486,4,1011311
1004630,52372,1111113487,5,1011145
1004631,38094,1111111369,4,1011191
1004632,38094,1111111369,5,1011225
1004633,38094,1111111369,4,1011214
1004634,38094,1111111369,4,1011321
1004635,38094,1111111369,6,1011292
1004636,38094,1111111369,7,1011317
1004637,38094,1111111369,1,1011132
1004638,38094,1111111369,7,1011235
1004639,38094,1111111369,9,1011284
1004640,38094,1111111369,7,1011151
1004641,38094,1111111369,8,1011274
1004642,49776,1111113488,8,1011127
1004643,34200,1111113489,6,1011215
1004644,22518,1111113490,8,1011253
1004645,39392,1111113491,1,1011116
1004646,51074,1111113492,3,1011208
1004647,29008,1111113493,1,1011193
